id,prompt,correct_answer,sources,student_id,notes,corrected sources,direct citations from sources,answer,cit_recall,bleu,rouge_l,bertscore_f1
CORP-TAX-011,Sind Abschreibungen auf den niedrigeren Teilwert einer Beteiligung an einem Gruppenmitglied abzugsfähig?,Nein. Abschreibungen auf den niedrigeren Teilwert sowie Veräußerungsverluste hinsichtlich Beteiligungen an Gruppenmitgliedern sind gemäß § 9 Abs. 7 KStG nicht abzugsfähig.,§ 9 Abs. 7 KStG 1988,h12239827,,,,"Ja, Abschreibungen auf den niedrigeren Teilwert einer Beteiligung an einem Gruppenmitglied sind abzugsfähig, wenn die Beteiligung an einem Gruppenmitglied im Budgetbegleitgesetz 2001 geregelt ist und die Beteiligung an einem Gruppenmitglied im Einkommensteuergesetz 1988 §25 Abs1 erfüllt wird. (§ 25 Abs 1 EStG 1988, BudgetbegleitG 2001)",0.0,0.08279070605814123,0.2608695652173913,0.771487
CORP-TAX-012,"Wie wird eine Dividende einer ausländischen EU-Tochtergesellschaft steuerlich behandelt, wenn die Beteiligung 15 % beträgt und seit 2 Jahren gehalten wird?","Die Beteiligung erfüllt die Voraussetzungen einer internationalen Schachtelbeteiligung (≥ 10 %, ≥ 1 Jahr – § 10 Abs. 2 KStG). Die Dividende ist nach § 10 Abs. 1 Z 7 KStG steuerfrei. Alternativ käme § 10 Abs. 1 Z 5 KStG (EU-Mutter-Tochter-Richtlinie) in Betracht. Nicht befreit wäre sie, wenn sie bei der Tochter abzugsfähig ist (§ 10 Abs. 4 KStG).",§ 10 Abs. 1 Z 5 und Z 7; Abs. 2 und 4 KStG 1988,h12239827,,,,"Eine Dividende einer ausländischen EU-Tochtergesellschaft wird steuerlich als Einkommen aus Zinsen und Dividenden (§ 24 Abs 1 KStG 1988) behandelt, wenn die Beteiligung mindestens 15 % beträgt und seit 2 Jahren gehalten wird (§ 24 Abs 2 KStG 1988).

Wenn die Dividende aus einer EU-Tochtergesellschaft stammt, kann sie nach § 24 Abs 5 Z5 KStG 1988 von der Abzugsgrenze von 50 % freigestellt werden.

Die Dividende ist jedoch nur dann steuerfrei, wenn die Tochtergesellschaft nicht in einem Steuerparadies ansässig ist (§ 24 Abs 4 Z4 KStG 1988).

Wenn die Dividende aus einer EU-Tochtergesellschaft stammt, die in einem EU-Staat ansässig ist, die nicht in der EU-Liste der Steuerparadiese enthalten ist, wird sie nach § 24 Abs 3 Z1 KStG 1988 steuerfrei behandelt.",0.0,0.014246918019013902,0.21978021978021978,0.7345767
CORP-TAX-013,Warum können § 10 KStG (Beteiligungsbefreiung) und § 12 Abs. 1 Z 10 KStG (Abzugsverbot für Lizenzgebühren) gleichzeitig auf denselben Konzern anwendbar sein?,"§ 10 KStG befreit eingehende Beteiligungserträge. § 12 Abs. 1 Z 10 KStG verhindert, dass ausgehende Zahlungen an niedrigbesteuerte Konzerngesellschaften abgezogen werden. Beide können denselben Konzern treffen: Die Mutter empfängt steuerfreie Dividenden (§ 10) und leistet Zahlungen an eine Schwester im Niedrigsteuerland (§ 12 Abs. 1 Z 10).",§ 10 Abs. 1 KStG 1988; § 12 Abs. 1 Z 10 KStG 1988,h12239827,,,,"Die Beteiligungsbefreiung (§ 10 KStG) und das Abzugsverbot für Lizenzgebühren (§ 12 Abs. 1 Z 10 KStG) können gleichzeitig auf denselben Konzern angewendet werden, da die Beteiligungsbefreiung nur für die Berechnung des Steuerbetrags relevant ist, während das Abzugsverbot für Lizenzgebühren die Absetzbarkeit von Kosten bestimmt (§ 10 Abs 3, Z 5, Abs 2 Z 2, Abs 2 idF 1993/694, Abs 2 idF 1996/797 KStG).",0.0,0.09016845349729008,0.2735042735042735,0.71602166
CORP-TAX-014,Welche Voraussetzungen müssen für eine internationale Schachtelbeteiligung erfüllt sein?,"Der Steuerpflichtige muss unter § 7 Abs. 3 KStG fallen oder eine sonstige unbeschränkt steuerpflichtige ausländische Körperschaft sein, die mit einem inländischen unter §7 Abs. 3KStG fallenden Steuerpflichtigen vergleichbar sein und mindestens 1 Jahr ununterbrochen zu mindestens 10 % an einer ausländischen Kapitalgesellschaft beteiligt sein (§ 10 Abs. 2 KStG).",§ 10 Abs. 2 KStG 1988,h12239827,,,,"Eine internationale Schachtelbeteiligung ist nur dann zulässig, wenn die Beteiligung nicht dem Zweck dient, Steuern zu umgehen (§ 4 Abs 1 SportG 1988).
Darüber hinaus muss die Beteiligung nicht mehr als 50 % der Gesamtkapitalisierung der beteiligten Sportvereine ausmachen (§ 4 Abs 3 SportG 1988).
Eine Ausnahme bildet die Beteiligung an Sportvereinen aus Polen, die nach Art 44 Abs 4 lit c der Abkommen über die Anerkennung der Steuerabreden zwischen Österreich und Polen (21993A1231) zugelassen ist.",0.0,0.004134788202666105,0.11023622047244094,0.6604496
CORP-TAX-015,Wie werden Veräußerungsgewinne aus internationalen Schachtelbeteiligungen grundsätzlich behandelt?,"Sie bleiben bei der Einkommensermittlung außer Ansatz (steuerneutral), es sei denn, der Steuerpflichtige hat die Option zur Steuerwirksamkeit erklärt (§ 10 Abs. 3 KStG).",§ 10 Abs. 3 KStG 1988,h12239827,,,,"Veräußerungsgewinne aus internationalen Schachtelbeteiligungen werden grundsätzlich nach dem Doppelbesteuerungsabkommen (DTA) zwischen Österreich und dem jeweiligen Staat des Schachtelbeteiligungs-Ziellandes behandelt.
(§ 4 Abs 1 EStG 1988)",0.0,0.007575731225158965,0.03773584905660378,0.6980497
CORP-TAX-016,Sind Fremdfinanzierungszinsen für den Erwerb einer steuerbefreiten Beteiligung als Betriebsausgabe abzugsfähig?,"Grundsätzlich ja (§ 11 Abs. 1 Z 4 KStG) wenn die Beteiligung im Betriebsvermögen gehalten wird – auch wenn die Erträge nach § 10 KStG steuerfrei sind. Ausnahme: Wurde die Beteiligung von einem konzernzugehörigen Unternehmen erworben, greift das Abzugsverbot des § 12 Abs. 1 Z 9 KStG und die Fremdfinanzierungszinsen dürfen nicht als Betriebsausgabe abgezogen werden.",§ 11 Abs. 1 Z 4 KStG 1988; § 12 Abs. 1 Z 9 KStG 1988,h12239827,,,,"Ja, Fremdfinanzierungszinsen für den Erwerb einer steuerbefreiten Beteiligung können als Betriebsausgabe abzugsfähig sein, wenn die Beteiligung an einer Forschungseinrichtung ist und die Forschungsfreibeträge-Bestimmungen des EStG 1988 Forschungsfreibeträge 2002 erfüllt werden (§ 1 Abs 1, Abs 4, Abs 2 Z4 EStG 1988 Forschungsfreibeträge 2002).

### Zitierungen:

- EStG 1988 Forschungsfreibeträge 2002 §1 Abs1
- EStG 1988 Forschungsfreibeträge 2002 §1 Abs4
- EStG 1988 Forschungsfreibeträge 2002 §1 Abs2 Z4",0.0,0.02260124130550866,0.13846153846153847,0.7139702
CORP-TAX-017,Was ist der Unterschied zwischen § 11 KStG und § 12 KStG in Bezug auf den Betriebsausgabenabzug?,"§ 11 KStG erweitert den Betriebsausgabenbegriff um körperschaftsspezifische Aufwendungen. § 12 KStG schränkt ihn ein und nennt Aufwendungen, die trotz betrieblicher Veranlassung nicht abzugsfähig sind.",§ 11 KStG 1988; § 12 KStG 1988,h12239827,,,,"Ja, ein Unternehmer kann Betriebsausgabenabzug für Kosten beantragen, die er für die Erstellung eines Betriebsplanungsberichts innehat, wenn diese Kosten indirekt mit dem Erzielungszweck des Betriebes verbunden sind (§ 12 Abs 2 Z1 UmgrStG 1991).

### Zitierungen:

- § 12 Abs 2 Z1 UmgrStG 1",0.0,0.010526316597195988,0.08823529411764706,0.6868713
CORP-TAX-018,Sind freiwillige Spenden zu gemeinnützigen Zwecken grundsätzlich abzugsfähig?,"Nein, grundsätzlich nicht (§ 12 Abs. 1 Z 5 KStG). Eine Ausnahme stellen Spenden an begünstigte Empfänger nach § 4a EStG oder Ausgaben nach § 8 Abs. 4 Z 1 KStG dar.",§ 12 Abs. 1 Z 5 KStG 1988,h12239827,,,,"Nein, eine Spende an eine gemeinnützige Organisation ist nur dann als Steuererleichterung nutzbar, wenn sie in der gleichen Steuerperiode gemacht wurde (§ 2 Abs 3 KAKuG 2001).

Frage",0.0,0.007662658251544531,0.13333333333333333,0.72461665
CORP-TAX-019,"Welche Aufwendungen sind bei einer GmbH steuerlich nicht oder nur teilweise abzugsfähig: (a) EU-Geldbuße, (b) Spende an begünstigten Empfänger, (c) Aufsichtsratsvergütung, (d) Lizenzgebühr an konzernzugehörige Gesellschaft mit 8 % Steuerbelastung?","(a) Nicht abzugsfähig (§ 12 Abs. 1 Z 4 KStG). (b) Abzugsfähig nach § 4a EStG – Ausnahme in § 12 Abs. 1 Z 5 KStG greift. (c) Nur zur Hälfte abzugsfähig (§ 12 Abs. 1 Z 7 KStG). (d) Nicht abzugsfähig, da konzernzugehöriger Empfänger und Steuerbelastung < 15 % (§ 12 Abs. 1 Z 10 KStG).","§ 12 Abs. 1 Z 4, Z 5, Z 7 und Z 10 KStG 1988",h12239827,,,,"(a) EU-Geldbuße sind nicht abzugsfähig (31969L0335 Art4).
(b) Spenden an begünstigte Empfänger sind nicht abzugsfähig (31969L0335).
(c) Aufsichtsratsvergütung sind teilweise abzugsfähig, je nachdem, ob sie als Geschäftsverbindung oder als Vergütung für die Leistung von Fachkenntnissen angesehen werden (KStG 1988 §24 Abs5 Z5).
(d) Lizenzgebühr an konzernzugehörige Gesellschaft mit 8 % Steuerbelastung sind abzugsfähig (32011L0096 Art2).",0.0,0.005700967402285204,0.22580645161290322,0.71100354
CORP-TAX-020,Wann sind Lizenzgebühren an eine konzernzugehörige Gesellschaft nicht abzugsfähig?,Wenn der Empfänger konzernzugehörig ist und die Lizenzgebühren beim Empfänger keiner oder weniger als 10 % Besteuerung unterliegen (§ 12 Abs. 1 Z 10 KStG).,§ 12 Abs. 1 Z 10 KStG 1988,h12239827," § 12 Abs. 1 Z 10 KStG has a < 15% Niedrigbesteuerungsgrenze!, not 10% (See question above)",,,"Lizenzgebühren an eine konzernzugehörige Gesellschaft sind nicht abzugsfähig, wenn sie für die Nutzung von Telekommunikationsdiensten (§ 1 UStG Telekommunikationsdienste 1997) oder für die Nutzung von Datenverarbeitungs- und Informationssystemen (§ 3 DUK-G 1994) gezahlt werden (§ 25 DUK-G 1994).

### Zusätzliche Information:

Lizenzgebühren für die Nutzung von Datenverarbeitungs- und Informationssystemen sind nur dann abzugsfähig, wenn sie für die Erbringung von gewerblich betrieblichen Tätigkeiten erbracht werden (§ 1 DUK-G 1994).",0.0,0.004185791200819702,0.09615384615384616,0.66886634
CORP-TAX-021,Nach welcher Methode ist der Gewinn bei rechnungslegungspflichtigen Körperschaften zu ermitteln?,Nach § 5 Abs. 1 EStG 1988 (Betriebsvermögensvergleich). § 6 Z 2 lit. c und d EStG ist dabei nicht anzuwenden (§ 7 Abs. 3 KStG).,§ 7 Abs. 3 KStG 1988,h12215660,Source should mention § 5 Abs. 1 too ,,,"Der Gewinn bei rechnungslegungspflichtigen Körperschaften wird nach dem Gewinnrechnungsverfahren (§ 1 Abs 1 BWG 1993) ermittelt.

### Zusätzliche Informationen:

Die Gewinnermittlung erfolgt aus den Erträgen und Lasten (§ 23 Abs 6 BWG 1993).
Die Erträge und Lasten werden nach dem Umsatzsteuergesetz 1991 (UmgrStG 1991) besteuert.
Die Umsatzsteuer wird nach § 15 UmgrStG 1991 berechnet.
Die Steuerertragspositionen werden nach dem Einkommensteuergesetz 1988 (KStG 1988) besteuert.",0.0,0.004453765026369045,0.13636363636363635,0.69655275
CORP-TAX-022,"Welche Aspekte der §§ 7–12 KStG sind zu prüfen, wenn eine GmbH 60 % einer anderen GmbH von einem konzernfremden Dritten erwirbt und eine Gruppe bilden möchte?","§ 7 Abs. 3 KStG: Einkommensermittlung beider Körperschaften als Gewerbebetrieb (Gewerblichkeitsfiktion). § 9 Abs. 2–5 KStG: Gruppenvoraussetzungen (mittelbare oder unmittelbare Beteiligung > 50 %; unbeschränkt steuerpflichtige Kapitalgesellschaften oder vergleichbare nicht unbeschränkt steuerpflichtige Kapitalgesellschaften, die in einem Mitgliedstaat der Europäischen Union ode in einem Staat, mit dem umfassende Amtshilfe besteht, ansässig sind und ausschließlich mit unbeschränkt steuerpflichtigen Gruppenmitgliedern oder mit dem Gruppenträger finanziell verbunden sind; die finanzielle Verbindung muss während des gesamten Wirtschaftsjahres des jeweiligen Gruppenmitglieds vorliegen). § 9 Abs. 6 Z 4 KStG: Vorgruppenverluste nur gegen eigenen Gewinn. § 11 Abs. 1 Z 4 KStG: Zinsen abzugsfähig (konzernfremder Verkäufer → kein § 12 Abs. 1 Z 9). § 9 Abs. 7 KStG: Nach Beitritt keine Teilwertabschreibungen mehr.","§ 7 Abs. 3; § 9 Abs. 2–5, Abs. 6 Z 4, Abs. 7; § 11 Abs. 1 Z 4; § 12 Abs. 1 Z 9 KStG 1988",h12215660,,,,"1. Die GmbH muss überprüfen, ob die Erwerbung von 60 % der anderen GmbH nach § 7 Abs 1 KStG als Beteiligung erfolgt (§ 7 Abs 1 KStG).
2. Die GmbH muss sicherstellen, dass die Erwerbung nicht als Beteiligung nach § 7 Abs 1 Z1 KStG ausgeschlossen ist (§ 7 Abs 1 Z1 KStG).
3. Die GmbH muss überprüfen, ob die Erwerbung nach § 7 Abs 3 KStG als Beteiligung an einer Gruppe erfolgt (§ 7 Abs 3 KStG).
4. Die GmbH muss überprüfen, ob die Erwerbung nach § 7 Abs 5 KStG als Beteiligung an einer Gruppe erfolgt (§ 7 Abs 5 KStG).
5. Die GmbH muss überprüfen, ob die Erwerbung nach § 7 Abs 1 UmgrStG als Beteiligung an einer Gruppe erfolgt (§ 7 Abs 1 UmgrStG 1991).",0.0,0.004997186315810012,0.14814814814814814,0.67196554
CORP-TAX-023,"Welche steuerlichen Schritte sind zu beachten, wenn eine GmbH nach einem Verlustjahr im Folgejahr wieder Gewinn erzielt?","Der Verlust ist als Sonderausgabe nach § 8 Abs. 4 Z 2 KStG abzugsfähig. Dieser sogenannte Verlustabzug steht im Ausmaß von 75 % des Gesamtbetrags der Einkünfte zu. Wenn im laufenden Jahr keine Gewinne erwirtschaftet werden und der Verlustabzug nich geltend gemacht werden kann, ist eine Weiterverrechnung im nächsten Jahr möglich. Einkommensermittlung nach § 7 Abs. 2/3 KStG. Zu prüfen: Mantelkauf (§ 8 Abs. 4 Z 2 lit. c) oder Gruppenbeziehung (§ 9 Abs. 6 Z 4 – Vorgruppenverluste) schränken die Verrechenbarkeit ein.",§ 7 Abs. 2/3 KStG 1988; § 8 Abs. 4 Z 2 KStG 1988; § 9 Abs. 6 Z 4 KStG 1988,h12215660,,,,"Wenn eine GmbH nach einem Verlustjahr im Folgejahr wieder Gewinn erzielt, muss sie die Gewinnsteuer gemäß §24 Abs 1 KStG 1988 berechnen und anmelden.
Darüber hinaus muss die GmbH die Gewinnsteuer auf den Gewinn des Folgejahres gemäß §24 Abs 2 KStG 1988 zahlen.
Die Gewinnsteuer ist ein Umweltsteuer gemäß §1 UmwG 1996.
Die Gewinnsteuer ist eine Einkommensteuer gemäß §1 KStG 1988.
Die Gewinnsteuer ist eine Steuer gemäß §4 Abs 1 KStG 1988.",0.0,0.008339127815051283,0.11464968152866241,0.69549704
CORP-TAX-024,Was ist der Gewinnermittlungszeitraum und kann davon abgewichen werden?,"Das Wirtschaftsjahr, das sich grundsätzlich mit dem Kalenderjahr deckt (§ 7 Abs. 4 KStG). Rechnungslegungspflichtige Körperschaften und buchführende Land- und Forstwirte dürfen ein abweichendes Wirtschaftsjahr führen (§ 7 Abs. 5 KStG).",§ 7 Abs. 4–5 KStG 1988,h12215660,,,,"Der Gewinnermittlungszeitraum beträgt ein Jahr (§ 1 DurchschnittssatzV Gewinnermittlung 2005/II/258). Abweichungen sind möglich, z.B. bei Verlusten oder bei der Gewinnermittlung von Kapitalgesellschaften (§ 8 DurchschnittssatzV Gewinnermittlung 2001/II/054).",0.0,0.007921698330004964,0.030303030303030304,0.6946023
CORP-TAX-025,Wie werden Einlagen und Beiträge von Gesellschaftern bei der Einkommensermittlung behandelt?,"Sie bleiben außer Ansatz, soweit sie von Personen in ihrer Eigenschaft als Gesellschafter oder Mitglieder geleistet werden (§ 8 Abs. 1 KStG).",§ 8 Abs. 1 KStG 1988,h12215660,,,,"Einlagen und Beiträge von Gesellschaftern werden als Kapitalertrag (§ 24 Abs 1 EStG 1988) oder als Kapitalerhöhung (§ 41 EStG 1988) behandelt.

Beiträge, die nicht als Kapitalertrag oder Kapitalerhöhung angesehen werden, werden als Einkommen (§ 24 Abs 2 EStG 1988) gewertet.",0.0,0.007048793693474341,0.15624999999999997,0.7221664
