id;answer
TAX-INTL-004;"In Österreich unterliegt die unbeschränkte Steuerpflicht gemäß dem Einkommensteuergesetz (EStG) (§ 1 Abs. 2 EStG) Personen, die ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt im Inland haben. 

Der Wohnsitz wird nach § 26 BAO (Bundesabgabenordnung) begründet, wenn jemand eine Wohnung innehat, die er ständig benutzt oder die ihm dient, als Ort seines Aufenthalts. Der gewöhnliche Aufenthalt wiederum ist dort, wo eine Person sich nicht nur vorübergehend aufhält, mit einem Aufenthalt von mehr als 183 Tagen pro Jahr.

In dem beschriebenen Fall hält sich die Managerin lediglich 50 Tage pro Jahr in ihrer Wiener Zweitwohnung auf und hat keinen weiteren Anknüpfungspunkt im Inland, weswegen sie keinen Wohnsitz im Sinne des § 26 BAO hat. Da auch die 183-Tage-Regel nicht erfüllt ist, kann sie auch nicht als ""gewöhnlich ansässig"" im Sinne des § 1 Abs. 2 EStG betrachtet werden.

Daher führt die Nutzung der Zweitwohnung allein nicht zur unbeschränkten Steuerpflicht in Österreich. Die Managerin bleibt somit beschränkt steuerpflichtig, das heißt, sie muss nur für in Österreich erzielte Einkünfte Steuern zahlen (Einschränkung nach § 1 Abs. 3 EStG und § 2 Abs. 3 EStG).

Zusammenfassend: Die Nutzung der Zweitwohnung allein führt nicht zur unbeschränkten Steuerpflicht."
TAX-INTL-005;"In Österreich wird der Wohnsitz nach § 26 Bundesgesetz über das Einkommensteuergesetz (EStG) definiert. Gemäß § 26 Z 1 EStG hat eine Person einen Wohnsitz, wenn sie eine Wohnung innehat, die sie jederzeit betreten kann, und wenn sie diese Wohnung auch tatsächlich benutzt.

In Ihrem Fall bleibt die Familienwohnung in Wien unverändert bestehen und wird von der Ehefrau und dem minderjährigen Kind bewohnt. Der in den USA tätige Österreicher behält somit tatsächlich einen inländischen Wohnsitz, solange er weiterhin die Möglichkeit hat, die Wohnung zu nutzen und die familiären Verhältnisse dies belegen. Das ist auch in § 26 Z 1 EStG verankert.

Wesentlich ist dabei, dass er den Hauptwohnsitz nicht offiziell abmeldet, da es zu einer Abmeldung des Wohnsitzes durch einen überwiegenden Aufenthalt im Ausland, verbunden mit der Aufgabe der Wohnung, kommen müsste. Solange die Familienwohnung in Wien in seinem Eigentum bleibt und er die Möglichkeit hat, dort zu wohnen, bleibt er steuerlich in Österreich ansässig. 

Zusammenfassend kann gesagt werden, dass der Österreicher, solange er die erwähnten Bedingungen erfüllt, einen inländischen Wohnsitz in Österreich behält."
TAX-INTL-006;"Die Frage, ob eine leerstehende und unmöblierte Wohnung in Österreich einen Wohnsitz begründet, ist im Allgemeinen im Personenstandsgesetz (PStG) geregelt. Gemäß § 3 Abs. 1 PStG ist Wohnsitz der Ort, an dem jemand seine Hauptwohnung hat. Eine Hauptwohnung ist die Wohnung, in der jemand tatsächlich und dauernd wohnt.

Für die Begründung eines Wohnsitzes ist es entscheidend, dass die Person an einem bestimmten Ort eine Wohnung innehat, die sie auch tatsächlich bewohnt oder bewohnen kann. Nach der Rechtsprechung muss eine Wohnung geeignet sein, um diese bewohnbar zu machen. Eine leerstehende, unmöblierte Wohnung, die tatsächlich nicht bewohnbar ist und in der die Person nicht wohnt, erfüllt diese Voraussetzungen in der Regel nicht.

Daher kann gesagt werden:

**Definitive Antwort:** Eine leerstehende, unmöblierte Wohnung ohne tatsächliche Bewohnung begründet in der Regel keinen Wohnsitz nach österreichischem Recht, da gemäß § 3 Abs. 1 PStG keine Hauptwohnung vorliegt."
TAX-INTL-007;"Um zu beurteilen, ob ein digitaler Nomade, der während seiner Aufenthalte in Österreich in einem mobilen Wohnwagen lebt, einen inländischen Wohnsitz begründen kann, müssen wir uns die relevanten Bestimmungen des österreichischen Einkommensteuergesetzes (EStG) ansehen, konkret § 26 EStG.

Nach § 26 EStG gilt als Wohnsitz der Ort, an dem eine Person nicht nur vorübergehend wohnt. Ein Wohnsitz wird dann begründet, wenn der Steuerpflichtige an einem bestimmten Ort eine Wohnung innehat, die ihm entweder zur ständigen Benutzung oder mindestens für längere Zeit (also nicht nur vorübergehend) zur Verfügung steht.

Ein Wohnwagen könnte unter bestimmten Umständen als Wohnung angesehen werden. Wichtig sind hierbei folgende Aspekte:

1. **Dauer des Aufenthalts:** Ist der digitale Nomade tatsächlich längerfristig in Österreich und verweilt er für einen nicht unerheblichen Zeitraum in seinem Wohnwagen?
2. **Nutzung:** Wird der Wohnwagen regelmäßig und für längere Zeit als Hauptwohnsitz genutzt oder handelt es sich eher um eine vorübergehende Unterkunft?

Sollte der digitale Nomade also während seiner Aufenthalte in Österreich im Wohnwagen wohnen und dies über einen längeren Zeitraum (i.d.R. mehr als 6 Monate im Jahr) tun, könnte er unter Umständen einen Wohnsitz in Österreich begründen, da dies nicht als vorübergehend angesehen werden könnte. 

Zusammenfassend lässt sich sagen: Der Wohnwagen könnte unter bestimmten Bedingungen als Wohnsitz nach § 26 EStG betrachtet werden, wenn die Nutzungsintensität und Aufenthaltsdauer dies rechtfertigen. Bei Unsicherheiten oder speziellen Fällen empfiehlt es sich, eine steuerliche Beratung in Anspruch zu nehmen."
TAX-INTL-008;"Um die Frage zu klären, ob die in den Niederlanden studierende Österreicherin einen inländischen Wohnsitz behält, ist § 26 des Einkommensteuergesetzes (EStG) relevant. Nach § 26 EStG hat eine Person ihren Wohnsitz dort, wo sie eine Wohnung innehat, die geeignet ist, jederzeit betreten zu werden, und in der sie sich auch tatsächlich aufhält.

In diesem Fall hat die Studentin im Elternhaus in Graz jederzeit die Möglichkeit, ein Zimmer zu nutzen. Dies erfüllt die Voraussetzung, dass eine Wohnung vorhanden ist, die jederzeit betreten werden kann. Zudem ist relevant, dass sie trotz des Studiums im Ausland wirtschaftlich von ihren Eltern abhängig ist, was darauf hindeutet, dass das Elternhaus nach wie vor ihr Lebensmittelpunkt sein könnte.

Ob sie tatsächlich einen inländischen Wohnsitz behält, hängt auch davon ab, wie lange sie sich im Ausland aufhält und ob ihr Hauptaufenthalt während des Studiums in den Niederlanden stattfindet. Wenn sie nur während der Woche im Studentenheim wohnt und an den Wochenenden oder in den Ferien regelmäßig nach Graz zurückkehren kann, spricht vieles dafür, dass sie ihren Wohnsitz in Österreich beibehält.

Zusammenfassend kann gesagt werden, dass die Studentin grundsätzlich einen inländischen Wohnsitz in Graz haben könnte, solange die oben genannten Bedingungen zutreffen und sie regelmäßig in das Elternhaus zurückkehrt. Eine abschließende rechtliche Beurteilung könnte jedoch auch von individuellen Umständen abhängen."
TAX-INTL-009;"Um die Frage zu beantworten, ob der pendelnde Arbeitnehmer einen gewöhnlichen Aufenthalt in Österreich begründet, sind insbesondere die Bestimmungen des Einkommensteuergesetzes (EStG) relevant.

Laut § 26 Abs. 1 EStG wird der gewöhnliche Aufenthalt einer natürlichen Person dort vermutet, wo sich die Person mehr als 183 Tage innerhalb eines Kalenderjahres aufhält. Ein gewöhnlicher Aufenthalt kann jedoch auch dann vorliegen, wenn eine natürliche Person keine 183 Tage in einem Jahr im Land verweilt, dies aber mit einer gewissen Regelmäßigkeit tut.

Da der Arbeitnehmer täglich von der Slowakei nach Österreich pendelt und jeden Abend wieder in die Slowakei zurückkehrt, hält er sich nicht für mehr als 183 Tage im Jahr in Österreich auf. Somit begründet er keinen gewöhnlichen Aufenthalt nach der obigen Definition.

Zusätzlich ist zu beachten, dass der Arbeitnehmer durch die tägliche Rückkehr an seinen Wohnsitz in der Slowakei auch nicht die Absicht hat, sich dauerhaft in Österreich aufzuhalten. Der gewöhnliche Aufenthalt wird in § 26 EStG also nicht durch das tägliche Pendeln begründet.

Zusammenfassend lässt sich sagen, dass der in der Slowakei wohnende Arbeitnehmer durch seine tägliche Pendelbewegung keinen gewöhnlichen Aufenthalt in Österreich begründet, wenn er nicht mehr als 183 Tage pro Jahr dort verweilt."
TAX-INTL-010;"Um zu beurteilen, ob ein gewöhnlicher Aufenthalt in Österreich entsteht, ist vor allem das Einkommensteuergesetz (EStG) relevant. Ein gewöhnlicher Aufenthalt wird in § 26 EStG definiert. Dabei ist wichtig zu klären, ob der Arbeitnehmer sich länger als 183 Tage innerhalb von 12 Monaten in Österreich aufhält.

Da der Arbeitnehmer von Montag bis Donnerstag regelmäßig an seinem Arbeitsort in Österreich übernachtet und nur am Wochenende nach Ungarn fährt, könnte dies zu einem gewöhnlichen Aufenthalt führen. Selbst wenn er am Wochenende nach Ungarn zurückkehrt, kommt es darauf an, wie lange er insgesamt in Österreich verweilt.

Um den gewöhnlichen Aufenthalt festzustellen, sind die folgenden Punkte entscheidend:

1. Dauer des Aufenthalts: Wenn der Arbeitnehmer von Montag bis Donnerstag in Österreich ist, kann das bis zu 4 Tage pro Woche bedeuten. Hochgerechnet auf ein Jahr würde dies zu ca. 16 Wochen = 64 Tagen in Österreich führen. Das reicht noch nicht aus, um die 183-Tage-Grenze zu überschreiten.

2. Weitere Aufenthalte: Wenn es jedoch zusätzliche Tage gibt, an denen der Arbeitnehmer in Österreich bleibt (zum Beispiel durch Urlaub oder andere geschäftliche Termine), könnte dies die 183-Tage-Grenze überschreiten.

Nach der aktuellen Rechtslage (Stand 2025/2026) ist zu beachten, dass für den gewöhnlichen Aufenthalt auch die Absicht des Aufenthalts und die Lebensumstände in Betracht gezogen werden müssen. Wenn der Arbeitnehmer in Österreich eine Wohnung hat oder für längere Zeit hier bleibt, könnte dies ebenfalls Auswirkungen haben.

Zusammenfassend kann gesagt werden, dass im vorliegenden Fall kein gewöhnlicher Aufenthalt in Österreich vorliegt, da die 183-Tage-Frist in der Regel nicht überschritten wird, es sei denn, zusätzliche Aufenthalte führen zu einem längeren Aufenthalt. Es ist ratsam, individuelle Umstände und mögliche Aufenthaltszeiten genau zu prüfen."
TAX-INTL-011;"Die Frage des gewöhnlichen Aufenthalts ist im österreichischen Einkommensteuergesetz (EStG) geregelt, und zwar in § 26 EStG. Nach dieser Bestimmung hat eine Person dann ihren gewöhnlichen Aufenthalt in Österreich, wenn sie sich dort mehr als 183 Tage im Kalenderjahr aufhält. Es ist dabei unerheblich, ob die Aufenthalte durch Reisen ins Ausland unterbrochen werden.

Die Unterbrechungen durch kurzfristige Auslandsaufenthalte führen nicht automatisch zu einem Verlust des gewöhnlichen Aufenthalts in Österreich, solange die Person weiterhin die Hauptniederlassung und den Mittelpunkt ihrer Lebensinteressen in Österreich hat. In der Regel müssen diese Auslandsaufenthalte von einer bestimmten Dauer sein, um als bedeutend für die Beurteilung des gewöhnlichen Aufenthalts zu gelten.

Laut § 26 Abs. 1 EStG:
""Eine Person hat ihren gewöhnlichen Aufenthalt im Inland, wenn sie sich dort länger als sechs Monate (183 Tage) im Jahr aufhält.""

In der Judikatur hat sich herausgestellt, dass auch kürzere Aufenthalte im Ausland (z. B. berufliche Reisen) nicht automatisch den österreichischen Wohnsitz aufheben oder den gewöhnlichen Aufenthalt in Österreich unterbrechen, sofern die Person ihre Verbindung zu Österreich intakt hält.

Zusammenfassend lässt sich sagen: Kurzfristige Auslandsaufenthalte unterbrechen den gewöhnlichen Aufenthalt in Österreich nicht automatisch, sofern die Person die 183-Tage-Grenze nicht überschreitet und ihre Lebensinteressen in Österreich bleiben."
TAX-INTL-012;"Ja, in einem solchen Fall sind grundsätzlich zwei Steuerabschnitte zu unterscheiden. Diese Regelung ergibt sich aus dem Einkommensteuergesetz (EStG), insbesondere aus § 2 Abs. 2 EStG.

1. **Beschränkte Steuerpflicht**: Bis zu dem Zeitpunkt des Zuzugs nach Österreich ist die Person in der Regel nur mit den inländischen Einkünften beschränkt steuerpflichtig. Diese beschränkte Steuerpflicht wird bis zum Zeitpunkt der unbeschränkten Steuerpflicht beibehalten.

2. **Unbeschränkte Steuerpflicht**: Ab dem Zeitpunkt des Zuzugs nach Österreich wird die Person unbeschränkt steuerpflichtig, was bedeutet, dass sie mit ihrem weltweiten Einkommen in Österreich steuerpflichtig ist. Dies wiederum führt dazu, dass ab dem Zuzugssdatum die Steuererklärung nach den Regelungen für die unbeschränkte Steuerpflicht erstellt werden muss.

Die Unterscheidung dieser beiden Abschnitte ist relevant, um die jeweiligen Einkünfte und die Steuerverpflichtungen zu bestimmen. Die Einkommensteuer wird für den Zeitraum der beschränkten Steuerpflicht nur auf die in Österreich erzielten Einkünfte erhoben, während für den Zeitraum der unbeschränkten Steuerpflicht das gesamte weltweite Einkommen zur Steuer herangezogen wird.

Für das Zuzugsjahr sind demnach die Regelungen in § 2 EStG maßgeblich, um die zwei verschiedenen Steuerabschnitte klar zu definieren und abzubilden."
TAX-INTL-013;"Im Kontext des österreichischen Steuerrechts und speziell bezüglich der Einkommensteuer ist es wichtig, die Regeln zur Besteuerung des Erwerbseinkommens nach dem Einkommensteuergesetz (EStG) zu verstehen.

Gemäß § 2 Abs. 3 EStG wird das Einkommen von in Österreich ansässigen Personen (mit Wohnsitz oder gewöhnlichem Aufenthalt) grundsätzlich nach dem Welteinkommensprinzip besteuert. Das bedeutet, dass alle Einkünfte, die diese Person erzielt, in Österreich steuerpflichtig sind, egal, wo sie verdienen.

Da der Bonus vor dem Umzug nach Österreich verdient wurde, könnte zunächst der Gedanke aufkommen, dass dieser Bonus nicht in Österreich versteuert werden müsste. Jedoch ist entscheidend, dass die Auszahlung des Bonus nach dem inländischen Wohnsitz erfolgt. Der § 99 EStG stellt klar, dass Einkommen im Jahr der Auszahlung steuerpflichtig ist, wenn der Steuerpflichtige zu diesem Zeitpunkt in Österreich ansässig ist.

Daraus ergibt sich, dass der spätere Zufluss des Bonus, der nach der Begründung des inländischen Wohnsitzes erfolgt, grundsätzlich für die österreichische Einkommensteuer relevant ist. Der Bonus wird in dem Jahr versteuert, in dem er tatsächlich zufließt, sofern der Empfänger zu diesem Zeitpunkt in Österreich einen Wohnsitz hat.

Zusammenfassend lässt sich sagen:
- Ja, der spätere Zufluss des im Ausland verdienten, aber nach dem Umzug nach Österreich ausbezahlten Bonus ist für die Ermittlung der österreichischen Einkommensteuer relevant.
- Grundlage sind die Regelungen im EStG, insbesondere § 2 Abs. 3 und § 99.

Es ist ratsam, die spezifischen Details des Falls mit einem Steuerberater zu klären, insbesondere um mögliche Doppelbesteuerungsabkommen zu berücksichtigen, falls relevant."
TAX-INTL-014;"In Österreich unterliegen die Einkünfte einer Person grundsätzlich der Einkommensteuer gemäß dem Einkommensteuergesetz (EStG). 

Gemäß § 1 EStG unterliegen in Österreich ansässige Personen der unbeschränkten Steuerpflicht, das heißt, dass sie mit ihrem weltweiten Einkommen in Österreich steuerpflichtig sind. Dies bedeutet, dass alle Einkünfte, die eine Person erzielt, während sie in Österreich ansässig ist, in der Einkommensteuererklärung angegeben werden müssen.

Für die spezifische Situation einer in Belgien lebenden Person, die vor ihrem Zuzug nach Österreich Einkünfte erzielt hat, die zu diesem Zeitpunkt bereits zugeflossen sind, sind folgende Aspekte relevant:

1. **Einkünfte vor dem Zuzug**: Einkünfte, die vor dem Zuzug nach Österreich erzielt wurden, sind nicht in Österreich steuerpflichtig, weil die Person zu diesem Zeitpunkt nicht in Österreich ansässig war. 

2. **Nachträgliche Erfassung**: Sobald die Person in Österreich ansässig ist, unterliegt ihr weltweites Einkommen der österreichischen Einkommensteuer. Einkünfte, die nach dem Zuzug erzielt werden oder die in einem Zusammenhang mit dem Aufenthalt in Österreich stehen, müssen in Österreich angegeben werden.

In der Österreichischen Systematik des EStG führt daher der Zuzug nicht dazu, dass diese spezifischen im Ausland generierten Einkünfte nachträglich in Österreich erfasst werden müssen.

### Fazit:
Die ausländischen Einkünfte, die vor dem Zuzug nach Österreich zugeflossen sind, sind nicht nachträglich in Österreich zu erfassen. Relevant ist hier vor allem § 1 EStG, der die unbeschränkte Steuerpflicht der in Österreich ansässigen Personen regelt. 

Bei weiteren Fragen zur Steuerpflicht oder zu spezifischen Fällen ist es ratsam, einen Steuerberater zu konsultieren, um individuelle Umstände zu klären."
TAX-INTL-015;"Ja, die Aufgabe des inländischen Wohnsitzes kann in Österreich zur Wegzugsbesteuerung gemäß § 30 des Einkommensteuergesetzes (EStG) führen.

Nach § 30 EStG betrifft die Wegzugsbesteuerung die Besteuerung von stillen Reserven, wenn eine natürliche Person ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in Österreich aufgibt und in einen anderen Staat verlegt. Diese Regelung tritt in Kraft, wenn eine Person aufhört, in Österreich unbeschränkt steuerpflichtig zu sein, was durch die Verlagerung des Mittelpunktes der Lebensinteressen ins Ausland geschieht.

Gemäß § 30 Abs. 1 EStG sind bei einer Wegziehung die stillen Reserven der in Österreich gehaltenen Unternehmensanteile sowie der inländischen Immobilien zu erfassen und zu versteuern, auch wenn die steuerliche Veräußung dieser Vermögenswerte nicht tatsächlich erfolgt ist.

Es ist wichtig, darauf hinzuweisen, dass bei der Wegzugsbesteuerung eventuell auch eine Anrechnung auf die Einkommensteuer erfolgen kann, wenn der Steuerpflichtige im neuen Wohnsitzland Steuerpflichten eingeht. Diese Aspekte sollten im konkreten Fall ebenfalls beachtet werden.

Zusammenfassend lässt sich sagen, dass die Aufgabe des inländischen Wohnsitzes unter den gegebenen Umständen tatsächlich die Wegzugsbesteuerung gemäß § 30 EStG auslösen kann."
TAX-INTL-016;"Im österreichischen Steuerrecht wird die unbeschränkte Steuerpflicht durch den Wohnsitz oder den gewöhnlichen Aufenthalt (§ 1 Abs. 2 EStG – Einkommensteuergesetz) begründet. Nach § 1 Abs. 2 EStG ist eine Person unbeschränkt steuerpflichtig, wenn sie ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in Österreich hat.

Der gewöhnliche Aufenthalt wird gemäß § 26 Abs. 1 EStG dann angenommen, wenn eine Person sich seit mehr als 183 Tagen innerhalb eines Kalenderjahres in Österreich aufhält. Wenn eine Person jedoch weniger als 183 Tage in Österreich verweilt, kann dennoch durch andere Umstände eine unbeschränkte Steuerpflicht entstehen, insbesondere wenn ein Wohnsitz vorliegt (§ 1 Abs. 1 EStG).

In deinem Fall hält sich die Person insgesamt rund sechs Monate (ca. 180 Tage) in Österreich auf, wobei sie nur 65 Tage in ihrer Zweitwohnung dokumentiert und für zwei Monate ein Appartement mietet. Die weiteren Hotelaufenthalte können ebenfalls zur Dauer des Aufenthalts zählen.

Die 70-Tage-Grenze bezieht sich auf die Prüfung der beschränkten Steuerpflicht gemäß § 1 Abs. 3 EStG, wo es um die Möglichkeit geht, bei bestimmten Tätigkeiten in Österreich für Einkommen unterhalb dieser Grenze von der Steuerpflicht ausgenommen zu werden.

In diesem Beispiel kann trotz der 70-Tage-Grenze eine unbeschränkte Steuerpflicht entstehen, da die Person insgesamt mehr als 183 Tage in Österreich präsent ist oder einen Wohnsitz (ihr Zweitwohnung) hat und somit die Voraussetzungen für die unbeschränkte Steuerpflicht gemäß § 1 Abs. 1 und 2 EStG erfüllt sein könnten.

Zusammenfassend lässt sich sagen, dass, auch wenn die Person nur 65 Tage in ihrer Hauptwohnung dokumentiert, die unbeschränkte Steuerpflicht aufgrund des längeren Aufenthalts in Österreich (insgesamt rund sechs Monate) und eventuell auch vorliegender Wohnsitze entstehen kann. Eine endgültige Beurteilung hängt jedoch von den genauen Umständen und der Beurteilung durch die Finanzbehörden ab."
TAX-INTL-017;"Um zu beurteilen, ob ein ausländischer Saisonarbeiter, der vier Monate in Tirol arbeitet, einen gewöhnlichen Aufenthalt in Österreich hat, sind die Bestimmungen des österreichischen Einkommensteuergesetzes (EStG) relevant, insbesondere § 26, der den gewöhnlichen Aufenthalt definiert.

Gemäß § 26 EStG hat jemand einen gewöhnlichen Aufenthalt in Österreich, wenn er sich dort mehr als sechs Monate ununterbrochen aufhält. Da der Saisonarbeiter nur vier Monate in Österreich tätig ist, erfüllt er nicht die Voraussetzung für einen gewöhnlichen Aufenthalt, denn er ist nicht länger als sechs Monate ohne Unterbrechung in Österreich.

Zusammenfassend lässt sich sagen, dass der ausländische Saisonarbeiter nach den Richtlinien des EStG (insbesondere § 26) keinen gewöhnlichen Aufenthalt in Österreich hat, da er weniger als die erforderlichen sechs Monate hier verweilt."
TAX-INTL-018;"Die Thematik der Steuerpflicht von ausländischen Saisonarbeitern fällt in den Bereich des Einkommensteuergesetzes (EStG). Gemäß § 1 Abs. 2 EStG wird die unbeschränkte Steuerpflicht für natürliche Personen unter bestimmten Voraussetzungen ausgelöst.

Konkret sieht § 1 Abs. 2 EStG vor, dass eine unbeschränkte Steuerpflicht vorliegt, wenn der Wohnsitz oder der gewöhnliche Aufenthalt im Inland gegeben ist. Laut § 26 Abs. 1 Z 1 EStG gilt als gewöhnlicher Aufenthalt der Ort, an dem eine Person sich innerhalb von sechs Monaten länger als 183 Tage aufhält.

Wenn der Saisonarbeiter also aufgrund mehrerer aufeinanderfolgender Einsätze insgesamt länger als sechs Monate in Österreich bleibt, würde er die 183-Tage-Grenze deutlich überschreiten. In diesem Fall würde der gewöhnliche Aufenthalt rückblickend als im Inland gelegen angesehen werden, was zur Folge hat, dass die unbeschränkte Steuerpflicht eintritt.

Zusammenfassend lautet die Antwort: Ja, wenn der ausländische Saisonarbeiter länger als sechs Monate in Österreich bleibt, tritt die unbeschränkte Steuerpflicht rückwirkend ein (EStG, § 1 Abs. 2 und § 26 Abs. 1 Z 1)."
TAX-INTL-019;"Um die steuerliche Ansässigkeit eines kanadischen Arbeitnehmers in Österreich zu beurteilen, ist § 1 des Einkommensteuergesetzes (EStG) relevant. Dieser besagt, dass eine unbeschränkte Steuerpflicht in Österreich vorliegt, wenn eine natürliche Person ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt im Inland hat.

Nach § 26 Abs. 1 EStG gilt als gewöhnlicher Aufenthalt der Ort, an dem sich eine Person für einen Zeitraum von mehr als sechs Monaten ununterbrochen aufhält. Bei einem Aufenthalt von weniger als sechs Monaten, wie in diesem Fall, wird nicht automatisch ein gewöhnlicher Aufenthalt angenommen.

Da der kanadische Arbeitnehmer ab Februar 2026 in Österreich anwesend ist und voraussichtlich auch nur für acht Monate bleibt, kann er für den Zeitraum, in dem er nicht mehr als sechs Monate ununterbrochen im Land war, nicht als unbeschränkt steuerpflichtig angesehen werden. Dies bedeutet, dass er in Österreich für den Zeitraum seiner vorübergehenden Anstellung nur beschränkt steuerpflichtig sein wird, sofern er keine weiteren Einkünfte in Österreich erzielt. Die unbeschränkte Steuerpflicht könnte erst für die Zeit nach sechs Monaten Daueraufenthalt eintreten.

Zusammenfassend ist der Arbeitnehmer ab Februar 2026 zunächst nur beschränkt steuerpflichtig, da er im Jahr 2026 nicht länger als sechs Monate in Österreich verweilt. Der relevante Paragraf ist § 1 EStG und der gewöhnliche Aufenthalt nach § 26 Abs. 1 EStG."
TAX-INTL-020;"In diesem Fall ist die einschlägige steuerrechtliche Regelung im Einkommensteuergesetz (EStG) zu finden, insbesondere in § 1 EStG, der die unbeschränkte und beschränkte Steuerpflicht in Österreich regelt.

### Analyse:

1. **Beschränkte Steuerpflicht**:
   Gemäß § 1 Abs. 3 EStG unterliegt eine beschränkte Steuerpflicht in Österreich denjenigen Personen, die weder einen Wohnsitz noch ihren gewöhnlichen Aufenthalt im Inland haben, jedoch inländische Einkünfte erzielen. Die beschränkte Steuerpflicht erfasst somit nur die Einkünfte, die in Österreich erzielt werden, beispielsweise aus selbstständiger Arbeit oder Kapitalerträgen.

2. **Wegfall der inländischen Einkünfte**:
   Wenn der in Spanien lebende Berater keine inländischen Einkünfte mehr erzielt, entfällt die Grundlage für die beschränkte Steuerpflicht nach § 1 Abs. 3 EStG. Das bedeutet, dass er von der österreichischen Einkommensteuer nicht mehr betroffen ist, da keine steuerpflichtigen Einkünfte mehr in Österreich vorliegen.

### Rechtliche Schlussfolgerung:
Wenn alle inländischen Einkünfte des Beraters wegfallen, endet die beschränkte Steuerpflicht in Österreich nach den Regelungen des § 1 Abs. 3 EStG tatsächlich. Er ist somit nicht mehr steuerpflichtig in Österreich, solange er keine neuen inländischen Einkünfte erzielt."
TAX-INTL-021;"Im österreichischen Steuerrecht regelt § 1 Abs. 3 des Einkommensteuergesetzes (EStG) die unbeschränkte Steuerpflicht. Gemäß dieser Vorschrift sind in Österreich unbeschränkt steuerpflichtig Personen, die ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in Österreich haben.

Für Personen ohne Wohnsitz oder gewöhnlichen Aufenthalt in Österreich findet § 1 Abs. 4 EStG Anwendung. Daraus ergibt sich die Möglichkeit, dass Ausländer, die in Österreich Einkünfte erzielen, auf Antrag wie unbeschränkt Steuerpflichtige behandelt werden können, wenn sie Einkünfte aus bestimmten inländischen Quellen erzielen, die 90% oder mehr ihrer gesamten Einkünfte ausmachen oder wenn ihre gesamten Einkünfte eine bestimmte Grenze überschreiten.

In Ihrem Fall, wo der deutsche Staatsangehörige 95% seiner Jahreseinkünfte aus Österreich bezieht, könnte der Antrag auf Behandlung wie ein unbeschränkt Steuerpflichtiger gemäß § 1 Abs. 4 EStG gerechtfertigt sein. Der Antrag ist beim zuständigen Finanzamt zu stellen, wobei die konkreten Umstände des Einzelfalls beachtet werden müssen, insbesondere ob die Kriterien für den Antrag erfüllt sind.

Zusammenfassend lässt sich sagen, dass dieser deutsche Staatsangehörige auf Antrag wie ein unbeschränkt Steuerpflichtiger behandelt werden kann, da 95% seiner Einkünfte aus Österreich stammen. Es ist ratsam, sich zudem an einen Steuerberater zu wenden, um sicherzustellen, dass alle notwendigen Voraussetzungen erfüllt sind und der Antrag korrekt abgewickelt wird."
TAX-INTL-022;"Der Antrag nach § 1 Abs. 4 EStG 1988 bezieht sich auf die Berücksichtigung von ausländischen Einkünften in der österreichischen Einkommensteuererklärung. Gemäß diesem Paragraphen können bestimmte Personen, die im Ausland wohnen, dennoch in Österreich steuerpflichtig sein, wenn sie Einkünfte erzielen, die dort versteuert werden könnten. 

Die entscheidende Voraussetzung für die Anwendung dieser Regelung ist, dass mindestens 90 % der gesamten Einkünfte aus österreichischen Quellen stammen müssen oder dass die gesamten Einkünfte 14.000 Euro übersteigen, wobei auch hier 9.000 Euro nicht in Österreich steuerpflichtige Auslandseinkünfte berücksichtigt werden. 

In Ihrem Fall erzielt die in Slowenien wohnende EU-Bürgerin österreichische Einkünfte, jedoch hat sie zusätzlich 10.000 Euro nicht in Österreich steuerpflichtige Auslandseinkünfte. Da die österreichischen Einkünfte (die Höhe wurde nicht spezifiziert, aber wir nehmen an, sie ist nicht unter diesen 10.000 Euro) unter den gesamten Einkünften von 20.000 Euro (10.000 Euro aus Österreich und 10.000 Euro aus dem Ausland) 50 % ausmachen, wird die notwendige 90 %-Quote nicht erreicht.

Daher kann der Antrag nach § 1 Abs. 4 EStG 1988 nicht gestellt werden, da die Einkünfte aus Österreich nicht mehr als 90 % der gesamten Einkünfte darstellen und somit die Anforderungen nicht erfüllt sind.

Zusammenfassend: Nein, sie kann den Antrag nicht stellen, da sie die 90%-Quote gemäß § 1 Abs. 4 EStG 1988 nicht einhält."
